reviewId,content,score,cleaned_text,Sentiment,cleaned_text_tokenized,Dominant_Topic
7f749cf8-e2af-4675-b927-edc9a8a1a0dd,I enjoy hearing all my favorite Christian music and even get to hear the latest hits,5,hearing favorite christian hear latest hit,Positive,"['hearing', 'favorite', 'christian', 'hear', 'latest', 'hit']",0
e298932a-5aff-4900-8b1f-735fa283b163,"This is not the best app in the world, it's the best app in the whole universe.....1million stars for this epic app",5,world whole universe1million star epic,Positive,"['world', 'whole', 'universe1million', 'star', 'epic']",0
74642120-6413-49a3-8556-692a217cdc7d,"I really like the app it's easy safe and awesome,I enjoy listening to music and it also recommend some music best music...",5,easy safe awesomei also recommend,Positive,"['easy', 'safe', 'awesomei', 'also', 'recommend']",0
9491c0df-eb92-44a8-8a61-e0e67ebd952f,"Best music app!! Before ,There were some issues like getting adds too often ,not being able to play the previous music ,inability to play music from between..Bot now these issues aren't anymore...So a 5star!!",5,issue getting add often able previous inability betweenbot issue arent anymoreso 5star,Positive,"['issue', 'getting', 'add', 'often', 'able', 'previous', 'inability', 'betweenbot', 'issue', 'arent', 'anymoreso', '5star']",0
4c5c385e-1602-4b7d-857c-82ee3d3b3534,"One of the best music apps to consider, users interface superb",5,apps consider user interface superb,Positive,"['apps', 'consider', 'user', 'interface', 'superb']",0
ff1332ad-8d36-49ff-8c69-cc2c4c8cb712,Very nice app All songs are available Try this app Guys Now,5,available try guy,Positive,"['available', 'try', 'guy']",0
037f1f79-285b-41c4-b2cb-c5a9427c7383,It's a versatile platform for various audio book and podcast,5,versatile platform various audio book podcast,Positive,"['versatile', 'platform', 'various', 'audio', 'book', 'podcast']",0
172a5803-b658-4dcc-99b3-abf1c1be0677,Absolutely the best music experience I've ever had. Wide range of music you wouldn't normally be able to easily locate. Simply the best way to enjoy your music and to discover new artists.,5,absolutely experience wide range wouldnt normally able easily locate simply discover new artist,Positive,"['absolutely', 'experience', 'wide', 'range', 'wouldnt', 'normally', 'able', 'easily', 'locate', 'simply', 'discover', 'new', 'artist']",0
388d7517-756c-4781-b4ae-97786c5427e2,"Love It, Spotify: for choice, for the amplitude of albums, artists and in-depth .. when it comes to say, hip-hop, to punk rock, whatever - - Finnish classical overtures and/or certain strands of improvised jazz : Nothing like it. 4 -to- 5, Give it 5 for now.",5,choice amplitude album artist indepth come say hiphop punk rock whatever finnish classical overture andor certain strand improvised jazz nothing 4 give,Positive,"['choice', 'amplitude', 'album', 'artist', 'indepth', 'come', 'say', 'hiphop', 'punk', 'rock', 'whatever', 'finnish', 'classical', 'overture', 'andor', 'certain', 'strand', 'improvised', 'jazz', 'nothing', '4', 'give']",0
926f9e99-5418-4a1e-9b1b-380b379e171c,"Okay, I love Spotify so much, especially in comparison to other music streaming apps. But for the past week, I believe, it's been slower than my 94 year old great grandpa. When I click on things, it's always horribly delayed. I don't know if it's something I did or if it's just my phone, but this hasn't been happening until recently.",5,okay especially comparison streaming apps past week believe slower 94 year old grandpa click horribly delayed know something phone hasnt happening recently,Positive,"['okay', 'especially', 'comparison', 'streaming', 'apps', 'past', 'week', 'believe', 'slower', '94', 'year', 'old', 'grandpa', 'click', 'horribly', 'delayed', 'know', 'something', 'phone', 'hasnt', 'happening', 'recently']",0
7460f141-9634-44f7-9bbd-1df8c522a31e,"Good quality songs and an excellent database. Sometimes, it can be a struggle finding what you want to hear. Overall a really nice app.",4,quality database sometimes struggle finding hear overall,Positive,"['quality', 'database', 'sometimes', 'struggle', 'finding', 'hear', 'overall']",0
7de080c0-8473-4374-a291-621894aa3fd9,"Overall, I really like the experience. My only complaint is that there doesn't seem to be a facility to remove podcasts that I don't want to listen to. I don't mind recommendations, but unless I add it to my queue, it shouldn't move me to those that are not in my queue. Music quality and recommendations are great.",4,overall experience complaint doesnt seem facility remove podcasts mind recommendation unless add queue shouldnt move queue quality recommendation,Positive,"['overall', 'experience', 'complaint', 'doesnt', 'seem', 'facility', 'remove', 'podcasts', 'mind', 'recommendation', 'unless', 'add', 'queue', 'shouldnt', 'move', 'queue', 'quality', 'recommendation']",0
996019d0-073d-426c-ad02-d37d813c28c2,"I'ma give this app 4 stars since when I use my built-in screen recorder with internal audio and record any song in the app, there's no sounds, I've tried installing a screen recorder with internal audio even though my phone is Android 12 and it still doesn't have any sounds, just silence",4,ima give 4 star since builtin screen recorder internal audio record sound tried installing screen recorder internal audio though phone android 12 still doesnt sound silence,Positive,"['ima', 'give', '4', 'star', 'since', 'builtin', 'screen', 'recorder', 'internal', 'audio', 'record', 'sound', 'tried', 'installing', 'screen', 'recorder', 'internal', 'audio', 'though', 'phone', 'android', '12', 'still', 'doesnt', 'sound', 'silence']",0
d67a3de0-8e05-48e8-95c5-7f33407a57a9,"The platform is indeed a nice one, I feel all music play list and the way the songs are been arranged. You search of a very song and it's so easy to see. The gens of music selections are giving a good vibe. More to Spotify cos of cause you guys deserve 5star but I held one for myself for reference, good one.",4,platform indeed feel list arranged search easy see gen selection giving vibe co cause guy deserve 5star held reference,Positive,"['platform', 'indeed', 'feel', 'list', 'arranged', 'search', 'easy', 'see', 'gen', 'selection', 'giving', 'vibe', 'co', 'cause', 'guy', 'deserve', '5star', 'held', 'reference']",0
6d6a905d-0961-4b32-ba13-ec7adec71be6,The app is lagging so much and its already updated pls fix this its annoying. Thank you so much in advance,4,lagging already updated pls fix annoying advance,Positive,"['lagging', 'already', 'updated', 'pls', 'fix', 'annoying', 'advance']",0
fa2d3f57-115d-49a8-9f88-8a5aa8092294,"It has a good interface , caters to my taste and i swear the smart shauffle always keeps me in check. I think the CEO wants me no way the playlists are always this good.",5,interface caters taste swear smart shauffle keep check think ceo playlist,Positive,"['interface', 'caters', 'taste', 'swear', 'smart', 'shauffle', 'keep', 'check', 'think', 'ceo', 'playlist']",0
bbc1524f-dba2-43c8-9f89-437919d7ae47,Spotify is the best! I've never come across anything like it. I've downloaded many of these music apps but I always end up deleting them cos they don't exactly suit my taste and at some point I concluded I'm probably not a music person but not this time. Spotify it is!!! Where have you been all my life! Just exceptionally amaizing!,5,never come across anything downloaded apps end deleting co exactly suit taste point concluded probably person time life exceptionally amaizing,Positive,"['never', 'come', 'across', 'anything', 'downloaded', 'apps', 'end', 'deleting', 'co', 'exactly', 'suit', 'taste', 'point', 'concluded', 'probably', 'person', 'time', 'life', 'exceptionally', 'amaizing']",0
75413d26-0555-48b7-b703-60b627a0f258,"This is an amazing music streaming app, with tons of features you never knew you needed. Great prize and selection of music, the music library is practically limitless, mixed with podcasts, yes the subscription also covers podcasts",5,streaming ton feature never knew needed prize selection library practically limitless mixed podcasts yes subscription also cover podcasts,Positive,"['streaming', 'ton', 'feature', 'never', 'knew', 'needed', 'prize', 'selection', 'library', 'practically', 'limitless', 'mixed', 'podcasts', 'yes', 'subscription', 'also', 'cover', 'podcasts']",0
cdc9072a-0484-4058-81d3-504467325784,"Best free music app. If you want a good paid music service however, yt gives more for pretty much the same. But as i said, this is the best free music service.",5,free paid service yt give pretty said free service,Positive,"['free', 'paid', 'service', 'yt', 'give', 'pretty', 'said', 'free', 'service']",0
d1d8debd-c20f-4e52-bb9c-82f2227f25c1,i really love this app but one thing is heavily irritating me my favourite SONG IS POLOZENIE AND DRIVE FOREVER BY T3NZU is not available in Spotify is making me very sad but as usual other all features are good ,5,heavily irritating favourite polozenie drive forever t3nzu available making sad usual feature,Positive,"['heavily', 'irritating', 'favourite', 'polozenie', 'drive', 'forever', 't3nzu', 'available', 'making', 'sad', 'usual', 'feature']",0
1bab2d04-7d65-4c8c-8c28-5f538db6b42d,You have real clear sound.,5,real clear sound,Positive,"['real', 'clear', 'sound']",0
de5d8105-e52f-47c9-807c-605a5a291eeb,can't open the app suddenly. I tried uninstalling it but it's the same after reinstalling again.. I'm stuck at the logo.,5,open suddenly tried uninstalling reinstalling stuck logo,Positive,"['open', 'suddenly', 'tried', 'uninstalling', 'reinstalling', 'stuck', 'logo']",0
af554602-ebb9-4c1f-9716-528c7f6586d9,Spotify is probably the best application on my phone ong I love how it adjusts to user preferences and caters to you! And Spotify wrapped? Top tier ,5,probably application phone ong adjusts user preference caters wrapped top tier,Positive,"['probably', 'application', 'phone', 'ong', 'adjusts', 'user', 'preference', 'caters', 'wrapped', 'top', 'tier']",0
8cc2fde6-3bd4-4c12-a1f1-2f7377bf9ff4,Simply and always the best music platform hands and feet down!,5,simply platform hand foot,Positive,"['simply', 'platform', 'hand', 'foot']",0
2af7bebb-4f43-47c8-8502-72e3cf6bba75,Its good but it actually need internet I wish it is internet free and also the guy with one star it is not them it is you and all the person that agrees with you.I think you are mistaken.It might be for all of your safety.,4,actually internet wish internet free also guy star person agrees youi think mistakenit might safety,Positive,"['actually', 'internet', 'wish', 'internet', 'free', 'also', 'guy', 'star', 'person', 'agrees', 'youi', 'think', 'mistakenit', 'might', 'safety']",0
ee180959-0801-4246-bc2b-4e38de975cf1,"Spotify is the best app for streaming, trust me. Podcasts, mixed playlists, wrapped, you don't get any of those features and stats with any other apps. The only problems are the advertisement, the length is basically the thing which will keep you frustrated, and the lyrics. It says that the lyrics are unavailable for many songs, which is a vibe kill. Because many of us, like to jam with lyrics n sing our heart out. Scrub, loop, rewind, all those music player features are back, so APPROVED!<3",4,streaming trust podcasts mixed playlist wrapped feature stats apps problem advertisement length basically keep frustrated lyric say lyric unavailable vibe kill u jam lyric n sing heart scrub loop rewind player feature back approved3,Positive,"['streaming', 'trust', 'podcasts', 'mixed', 'playlist', 'wrapped', 'feature', 'stats', 'apps', 'problem', 'advertisement', 'length', 'basically', 'keep', 'frustrated', 'lyric', 'say', 'lyric', 'unavailable', 'vibe', 'kill', 'u', 'jam', 'lyric', 'n', 'sing', 'heart', 'scrub', 'loop', 'rewind', 'player', 'feature', 'back', 'approved3']",0
f989210d-ada1-4420-988e-29be7adf3432,The one and only Music App Avilable world wide with Maximum high Quality Music file Any other Music App in the World not Equals to Spotify In the Online Any other Music App doesn't Provide High Quality Music files like Spotify I think it is World No.1 and Best Music App,5,avilable world wide maximum high quality file world equal online doesnt provide high quality file think world no1,Positive,"['avilable', 'world', 'wide', 'maximum', 'high', 'quality', 'file', 'world', 'equal', 'online', 'doesnt', 'provide', 'high', 'quality', 'file', 'think', 'world', 'no1']",0
ba2db5c3-172b-4356-a9b7-c1cb7c56fc7a,You guys are amazing. A top notch app,5,guy top notch,Positive,"['guy', 'top', 'notch']",0
1f0825bc-a500-4271-ae34-a331d3c87a2c,"Great app, use it for hours everyday, but often glitches saying I have no internet when I do, but that fixes itself when I restart the app. There is also another glitch I found where in if you're listening to a song on repeat, then add other songs to the queue and skip to those ones, but add the original song back to the queue, when you get to the original song it picks back up wherever you were in the song, instead of playing the whole thing. Otherwise it would 5 stars",4,hour everyday often glitch saying internet fix restart also another glitch found youre repeat add queue skip add original back queue original pick back wherever instead playing whole otherwise would star,Positive,"['hour', 'everyday', 'often', 'glitch', 'saying', 'internet', 'fix', 'restart', 'also', 'another', 'glitch', 'found', 'youre', 'repeat', 'add', 'queue', 'skip', 'add', 'original', 'back', 'queue', 'original', 'pick', 'back', 'wherever', 'instead', 'playing', 'whole', 'otherwise', 'would', 'star']",0
528ccdc2-dea5-4d9d-aff6-6e980cf24398,Problems with some audio books.,4,problem audio book,Positive,"['problem', 'audio', 'book']",0
25395d4f-9539-40b0-ae1d-31f515bc2797,It's super good if you want to listen to music and podcast yes their are a bunch of adds but it's pretty good.,5,super podcast yes bunch add pretty,Positive,"['super', 'podcast', 'yes', 'bunch', 'add', 'pretty']",0
1a194327-a3dd-416c-8b35-1c42a15d9322,"Spotify is my favorite subscription and music streaming service. I absolutely love Spotify to death. It's a great music player, and it excels at having a great algorithm that helps me discover music that I will enjoy, is in line with my music taste, and I wouldn't have otherwise discovered on my own. I have Spotify to thank for helping me get through tough times and helping me discover my favorite bands/artists of all time over the years. It made me passionate about music.",5,favorite subscription streaming service absolutely death player excels algorithm help discover line taste wouldnt otherwise discovered helping tough time helping discover favorite bandsartists time year made passionate,Positive,"['favorite', 'subscription', 'streaming', 'service', 'absolutely', 'death', 'player', 'excels', 'algorithm', 'help', 'discover', 'line', 'taste', 'wouldnt', 'otherwise', 'discovered', 'helping', 'tough', 'time', 'helping', 'discover', 'favorite', 'bandsartists', 'time', 'year', 'made', 'passionate']",0
51d67ab0-1f31-456f-8b78-d2f66d5f4293,"Profound music and podcast application for streaming online and access to download music for offline viewing and listening, a recommendale and safely usable for the requested wide range ability to follow artists and computable interest in the range of genre's you get attached to.",4,profound podcast application streaming online access download offline viewing recommendale safely usable requested wide range ability follow artist computable interest range genre attached,Positive,"['profound', 'podcast', 'application', 'streaming', 'online', 'access', 'download', 'offline', 'viewing', 'recommendale', 'safely', 'usable', 'requested', 'wide', 'range', 'ability', 'follow', 'artist', 'computable', 'interest', 'range', 'genre', 'attached']",0
5bea0ce3-1688-4f63-bf76-cdbabd26be6a,"W music app , I'm able to listen to my favorite bands and it's soo good of an app , 5 stars man",5,w able favorite band soo star man,Positive,"['w', 'able', 'favorite', 'band', 'soo', 'star', 'man']",0
480f3225-e484-420d-a663-4300f431319f,"One stop app for all things audio. Love that audiobooks are now included, can't wait to see what the future holds for Spotify..Yoga? ",5,stop audio audiobooks included wait see future hold spotifyyoga,Positive,"['stop', 'audio', 'audiobooks', 'included', 'wait', 'see', 'future', 'hold', 'spotifyyoga']",0
d20aa7a7-e657-414f-88c2-e2f5d0b07b95,"I have had good luck with this app. I use it when I do not have access to Amazon Prime due to my daughter utilizing Amazon during her trips to college. Which is every day. Spotify has nicely filled the void. For my tastes, they have a very good selection of music.",5,luck access amazon prime due daughter utilizing amazon trip college every day nicely filled void taste selection,Positive,"['luck', 'access', 'amazon', 'prime', 'due', 'daughter', 'utilizing', 'amazon', 'trip', 'college', 'every', 'day', 'nicely', 'filled', 'void', 'taste', 'selection']",0
83d49242-2920-4235-9264-0c5eb1941e27,It has a wide range of selection.,5,wide range selection,Positive,"['wide', 'range', 'selection']",0
9b6175a2-145d-4e29-b480-6087132f4cfd,I love it so easily to collect the songs plus a big range,5,easily collect plus big range,Positive,"['easily', 'collect', 'plus', 'big', 'range']",0
8cfffe8f-b0a0-4329-93a6-dfc8fc3b6eab,Feel fresh when I hear music and so satisfied,4,feel fresh hear satisfied,Positive,"['feel', 'fresh', 'hear', 'satisfied']",0
1ec03935-b2d2-48a2-b182-5cd92a99d230,Hi morning i love the love love songs so much much appreciated bless you abundantly thanks Mr and Mrs OLIVER (Vern) thanks full five stars,5,hi morning appreciated bless abundantly mr mr oliver vern full five star,Positive,"['hi', 'morning', 'appreciated', 'bless', 'abundantly', 'mr', 'mr', 'oliver', 'vern', 'full', 'five', 'star']",0
394f4836-2b2a-46f4-b2d6-400db591affb,This is the music streaming platform you want. 11/10 Would recommend.,5,streaming platform 1110 would recommend,Positive,"['streaming', 'platform', '1110', 'would', 'recommend']",0
f18a1edb-1a67-46d5-9b20-8dbfde0f2081,Best audio quality every song known to man on here stop sleeping on spotify,5,audio quality every known man stop sleeping,Positive,"['audio', 'quality', 'every', 'known', 'man', 'stop', 'sleeping']",0
4a403887-201a-48fc-a985-c7e8b82c8764,The mix is top notch.,5,mix top notch,Positive,"['mix', 'top', 'notch']",0
a727602d-5d61-495f-af82-0e11de509366,"Ok , I would like to be fair. This app deserves an award. I mean it has outfar destroyed the other apps completly ",5,would fair deserves award mean outfar destroyed apps completly,Positive,"['would', 'fair', 'deserves', 'award', 'mean', 'outfar', 'destroyed', 'apps', 'completly']",0
cec96757-7d27-4d23-af2e-f24c51ff5144,This is giving feel of next level,5,giving feel next level,Positive,"['giving', 'feel', 'next', 'level']",0
0a572158-faf0-4b91-8910-ca4f4bb7e5ac,"Spotify has been an absolute fundamental app for my life. I probably sound over enthusiastic, but when you don't have any friends, a social life, and going through hard times, this app has always been my go to where I connect with anything of interests, from genres of music, podcasts, audio books and much more. I can search for absolutely anything at any time with premium, I am never disappointed. Spotify has put so many bridges in the gaps in my journey that I call life. Just try it and see!",5,absolute fundamental life probably sound enthusiastic friend social life going hard time go connect anything interest genre podcasts audio book search absolutely anything time premium never disappointed put bridge gap journey call life try see,Positive,"['absolute', 'fundamental', 'life', 'probably', 'sound', 'enthusiastic', 'friend', 'social', 'life', 'going', 'hard', 'time', 'go', 'connect', 'anything', 'interest', 'genre', 'podcasts', 'audio', 'book', 'search', 'absolutely', 'anything', 'time', 'premium', 'never', 'disappointed', 'put', 'bridge', 'gap', 'journey', 'call', 'life', 'try', 'see']",0
f1ee94d6-f7eb-4335-b4d0-108ca11d0a91,"An absolute delight using your platform to play whatever sounds I want, it's an amazing feeling ",5,absolute delight platform whatever sound feeling,Positive,"['absolute', 'delight', 'platform', 'whatever', 'sound', 'feeling']",0
ec6ec17d-7f41-45c6-ab2f-19ddf9412d9b,"I literally just TODAY began listening and seeing setting up playlists. I've never even listened to s, "" podcast"" though I very much intend to become a Host of my own VERY soon. As soon as I figure out how ",5,literally today began seeing setting playlist never listened podcast though intend become host soon soon figure,Positive,"['literally', 'today', 'began', 'seeing', 'setting', 'playlist', 'never', 'listened', 'podcast', 'though', 'intend', 'become', 'host', 'soon', 'soon', 'figure']",0
783ea36e-fd62-43a2-b8fc-17bc7d849a14,"Spotify is amazing - a whole world of music at your fingertips. We have our own library of cds and old albums, but access through Spotify is a huge convenience and also it fills in the holes for access to more, and to newer artists.",5,whole world fingertip library cd old album access huge convenience also fill hole access newer artist,Positive,"['whole', 'world', 'fingertip', 'library', 'cd', 'old', 'album', 'access', 'huge', 'convenience', 'also', 'fill', 'hole', 'access', 'newer', 'artist']",0
d6076e94-a3f2-4d14-b81d-d907c50fabf9,This is very excellent app but I facing a problem for a week when I open a playlist but it was not opening my network speed is coming very excellent please solve my problem iam very thankful of you,5,facing problem week open playlist opening network speed coming please solve problem iam thankful,Positive,"['facing', 'problem', 'week', 'open', 'playlist', 'opening', 'network', 'speed', 'coming', 'please', 'solve', 'problem', 'iam', 'thankful']",0
367aa001-9cfb-4815-8d76-2defce2cc888,"The application has been performing exceptionally well in delivering its services. It possesses an outstanding and user-friendly interface, making it the most convenient music streaming platform I've ever used. The algorithm has shown significant improvement and is now functioning better than before. However, there are a few features that I genuinely wish were included, such as Dolby Atmos and Lossless Audio. Additionally, Spotify please get rid of the smart shuffle, it really upsets me, A LOT!!",4,application performing exceptionally well delivering service possesses outstanding userfriendly interface making convenient streaming platform used algorithm shown significant improvement functioning feature genuinely wish included dolby atmos lossless audio additionally please rid smart shuffle upset lot,Positive,"['application', 'performing', 'exceptionally', 'well', 'delivering', 'service', 'possesses', 'outstanding', 'userfriendly', 'interface', 'making', 'convenient', 'streaming', 'platform', 'used', 'algorithm', 'shown', 'significant', 'improvement', 'functioning', 'feature', 'genuinely', 'wish', 'included', 'dolby', 'atmos', 'lossless', 'audio', 'additionally', 'please', 'rid', 'smart', 'shuffle', 'upset', 'lot']",0
68c4d201-8b1f-45a5-88f4-ec1cdcad7ea2,"with premium my streaming experience has changed, I can repeat music, pick any random music number of times, access to sound capsule that display top artist and top song. No adds loved it.",5,premium streaming experience changed repeat pick random number time access sound capsule display top artist top add loved,Positive,"['premium', 'streaming', 'experience', 'changed', 'repeat', 'pick', 'random', 'number', 'time', 'access', 'sound', 'capsule', 'display', 'top', 'artist', 'top', 'add', 'loved']",0
971747fd-bce1-4550-a821-a60f34c82463,It's amazing but I wish it had an audio search,4,wish audio search,Positive,"['wish', 'audio', 'search']",0
fb422f49-5871-4f01-89c2-7096e9510a21,My morning starts with soothing songs and my night end with same pleasant classical music Just loved this app so much!! Give it a tryy,5,morning start soothing night end pleasant classical loved give tryy,Positive,"['morning', 'start', 'soothing', 'night', 'end', 'pleasant', 'classical', 'loved', 'give', 'tryy']",0
55098fb4-6062-4769-a987-baa3ffbf2c56,Beautiful moments with loved one's,5,beautiful moment loved,Positive,"['beautiful', 'moment', 'loved']",0
7aa8f91a-d9c6-44ff-96de-9cb4d30e6850,Super... Good sound quality,5,super sound quality,Positive,"['super', 'sound', 'quality']",0
72943b70-2f5e-430f-b2d5-c0085376a16c,Its a good app but the adds are a little and it will tell me I will get 30min without any advertisement and after one song I'll get an add please fix it,4,add little tell 30min without advertisement ill add please fix,Positive,"['add', 'little', 'tell', '30min', 'without', 'advertisement', 'ill', 'add', 'please', 'fix']",0
2621e05a-f899-4c5c-9724-fe3704589914,Best but please not give add,5,please give add,Positive,"['please', 'give', 'add']",0
f594cc2d-610b-48ba-bbf0-3c5657174158,in recent update I can't get lyrics of most songs please fix this team Spotify,5,recent update lyric please fix team,Positive,"['recent', 'update', 'lyric', 'please', 'fix', 'team']",0
dc4731cf-4af1-47d4-ae72-fbd008905827,The music quality is high and I'm loving it,5,quality high loving,Positive,"['quality', 'high', 'loving']",0
bcc834e4-1f0e-4157-8bca-00b85a1c0b4c,It includes my favorite songs and yah i love this apps nah already.,5,includes favorite yah apps nah already,Positive,"['includes', 'favorite', 'yah', 'apps', 'nah', 'already']",0
483731f1-b28c-4924-a017-26e7a2dfb0f5,Quality sound and tailored to my taste,5,quality sound tailored taste,Positive,"['quality', 'sound', 'tailored', 'taste']",0
91024a3a-c75e-4605-9037-62a9cab17fcb,This app is affordable & so easy to link up to any device. I have every song ever recorded @ my fingertips wherever I go. Spotify has introduced me to literally thousands of outstanding artists I'd otherwise never have been exposed to. I love Spotify.  It's the most necessary app on my cell phone!!! ,5,affordable easy link device every recorded fingertip wherever go introduced literally thousand outstanding artist id otherwise never exposed necessary cell phone,Positive,"['affordable', 'easy', 'link', 'device', 'every', 'recorded', 'fingertip', 'wherever', 'go', 'introduced', 'literally', 'thousand', 'outstanding', 'artist', 'id', 'otherwise', 'never', 'exposed', 'necessary', 'cell', 'phone']",0
e08f8114-28b5-41e6-8de7-97d44202f95e,Loving the millions of songs I can access quickly and easily,5,loving million access quickly easily,Positive,"['loving', 'million', 'access', 'quickly', 'easily']",0
941230d1-15d0-4abc-b729-c745b19c066e,For premium users it is very good app for streaming songs. But for non premium it became hell in recent updates.,4,premium user streaming non premium became hell recent update,Positive,"['premium', 'user', 'streaming', 'non', 'premium', 'became', 'hell', 'recent', 'update']",0
d28aa119-6cc3-4381-8be4-9170b2c10cb5,Very good app but I got one problem that lyrics are not showing in any of the song Otherwise the App is excellent and it is my favourite music app,4,got problem lyric showing otherwise favourite,Positive,"['got', 'problem', 'lyric', 'showing', 'otherwise', 'favourite']",0
dd1b01a5-57a2-448e-8a46-9baedc0ebdbf,Why can't I remove recently watched podcasts and play lists?!?!!!!!,5,remove recently watched podcasts list,Positive,"['remove', 'recently', 'watched', 'podcasts', 'list']",0
634139df-5a28-4d39-8a2e-6c06505b9fef,Wide variety of music podcasts and audio books,5,wide variety podcasts audio book,Positive,"['wide', 'variety', 'podcasts', 'audio', 'book']",0
b9c6b333-00da-437b-8ff4-2221c0750a3a,The best option for the most accurate searches and fast learning of your favourite genre of music.,5,option accurate search fast learning favourite genre,Positive,"['option', 'accurate', 'search', 'fast', 'learning', 'favourite', 'genre']",0
8a0da5c4-a1ff-4edd-a74b-86e49afc0668,"Wow. There is a teeny tiny bug though.... When I open the lyrics tab full screen on my tablet, it swithes to portrait mode even though I am in landscape. Rest everything is gorgeous ",5,wow teeny tiny bug though open lyric tab full screen tablet swithes portrait mode though landscape rest everything gorgeous,Positive,"['wow', 'teeny', 'tiny', 'bug', 'though', 'open', 'lyric', 'tab', 'full', 'screen', 'tablet', 'swithes', 'portrait', 'mode', 'though', 'landscape', 'rest', 'everything', 'gorgeous']",0
9d27a0fa-24fd-4fb0-847b-978b1baca765,I just give up on wynk music...love this app .no adds,5,give wynk musiclove add,Positive,"['give', 'wynk', 'musiclove', 'add']",0
d1061030-b78c-4b8a-b74b-03d506b885bb,superb platform to streaming your music,5,superb platform streaming,Positive,"['superb', 'platform', 'streaming']",0
a91dfc66-05b2-4597-85d7-2942016aa1ed,"I'm a paid user, they've fixed a lot. It's actually introduced me to a couple new artists with recommendations. Nit pick here, why should I have to hit the search button to start to type my search. Anybody who is selecting search means to start typing a search, we shouldn't have to select it twice or hit the search bar after selecting search- just a pain when I'm using one hand especially when driving.",5,paid user theyve fixed lot actually introduced couple new artist recommendation nit pick hit search button start type search anybody selecting search mean start typing search shouldnt select twice hit search bar selecting search pain hand especially driving,Positive,"['paid', 'user', 'theyve', 'fixed', 'lot', 'actually', 'introduced', 'couple', 'new', 'artist', 'recommendation', 'nit', 'pick', 'hit', 'search', 'button', 'start', 'type', 'search', 'anybody', 'selecting', 'search', 'mean', 'start', 'typing', 'search', 'shouldnt', 'select', 'twice', 'hit', 'search', 'bar', 'selecting', 'search', 'pain', 'hand', 'especially', 'driving']",0
a7ae3ac5-b488-420b-b368-3080b5c6353c,So far the best music streaming apps that i had,5,far streaming apps,Positive,"['far', 'streaming', 'apps']",0
12ca46ea-acd8-4dbd-bbd5-9e6383433432,"I love being able to listen to whatever I'm in the mood for. Whether it's a comedy show , a book, music, anything. Podcasts too. Spotify is better than any other music streaming service out there. I've tried them all. I will never listen to anything else!",5,able whatever mood whether comedy show book anything podcasts streaming service tried never anything else,Positive,"['able', 'whatever', 'mood', 'whether', 'comedy', 'show', 'book', 'anything', 'podcasts', 'streaming', 'service', 'tried', 'never', 'anything', 'else']",0
663a1df4-8831-461d-ae2f-f9c8a8c4793d,I can clearly hear the sounds and di Rin sya magulo pakinggan,5,clearly hear sound rin sya magulo pakinggan,Positive,"['clearly', 'hear', 'sound', 'rin', 'sya', 'magulo', 'pakinggan']",0
1fd0c7fc-140c-483e-bbe9-417ab0688403,"I love Spotify cause you can listen to music with the screen off but I give it a 4 star because when I wanna play a song, example when I want to play kerosene, Spotify plays transgender instead, so pls Spotify pls fix it pls.",4,cause screen give 4 star example kerosene transgender instead pls pls fix pls,Positive,"['cause', 'screen', 'give', '4', 'star', 'example', 'kerosene', 'transgender', 'instead', 'pls', 'pls', 'fix', 'pls']",0
43f84f2b-15bd-4863-86b0-dc2ab3bacf19,"my main music streaming app since 2017, never missed anything and never thought about changing it! it has improved a lot along the years too!",5,main streaming since 2017 never missed anything never thought changing improved lot along year,Positive,"['main', 'streaming', 'since', '2017', 'never', 'missed', 'anything', 'never', 'thought', 'changing', 'improved', 'lot', 'along', 'year']",0
7814103d-c2c4-494a-9b41-3049c08e32a7,"New update to the library is going to ensure they lose the podcast race, you would have thought they'd improve after adding Rogan but it's been all downhill for podcasts on this app",5,new update library going ensure lose podcast race would thought theyd improve adding rogan downhill podcasts,Positive,"['new', 'update', 'library', 'going', 'ensure', 'lose', 'podcast', 'race', 'would', 'thought', 'theyd', 'improve', 'adding', 'rogan', 'downhill', 'podcasts']",0
9b55a310-a991-4ee4-9112-6ebdd78e1112,I've had Spotify for years and it's probably my favorite service to find and listen to music I don't even bother anything else like people talk about YouTube no it's on Spotify I've found some of my favorite podcasts with you guys too so like this is my favorite thing I tell everybody Spotify definitely worth it.,5,year probably favorite service find bother anything else people talk youtube found favorite podcasts guy favorite tell everybody definitely worth,Positive,"['year', 'probably', 'favorite', 'service', 'find', 'bother', 'anything', 'else', 'people', 'talk', 'youtube', 'found', 'favorite', 'podcasts', 'guy', 'favorite', 'tell', 'everybody', 'definitely', 'worth']",0
f503a6cb-5ddc-4f2d-9d22-1de8d45620ed,"Really enjoy this app, music is great, no tec problems great job Spotify. There is one thing I don't like about your app is that you limit the volume on your app. I like to listen to my music loud, there should be no limits on the volume, it should be as high as my phone volume.",5,tec problem job limit volume loud limit volume high phone volume,Positive,"['tec', 'problem', 'job', 'limit', 'volume', 'loud', 'limit', 'volume', 'high', 'phone', 'volume']",0
