reviewId,content,score,cleaned_text,Sentiment,cleaned_text_tokenized,Dominant_Topic
532ead42-0ddd-4e63-9dba-6fc9c79b1047,"With premium its a really good app, but if you don't pay for premium the app sucks, I am not able to skip back, it only lets you smart shuffle, advertisement ever 2nd song, and apparently you only get 6 song skips a day",2,premium pay premium suck able skip back let smart shuffle advertisement 2nd apparently 6 skip day,Negative,"['premium', 'pay', 'premium', 'suck', 'able', 'skip', 'back', 'let', 'smart', 'shuffle', 'advertisement', '2nd', 'apparently', '6', 'skip', 'day']",0
83786f45-c68f-4f84-8cb8-da22e643251a,"4 to 5 Continous break , but i am still not going to buy subscription",1,4 continous break still going buy subscription,Negative,"['4', 'continous', 'break', 'still', 'going', 'buy', 'subscription']",0
ac035e4d-4b7e-459e-b242-d03004e4c819,This app has lots of advertisement Such a useless app,1,lot advertisement useless,Negative,"['lot', 'advertisement', 'useless']",0
cb8d52c7-2fb1-45bd-badc-9cd8d62a7428,I am premium membership customer but recommend music is boring it's play any music random,2,premium membership customer recommend boring random,Negative,"['premium', 'membership', 'customer', 'recommend', 'boring', 'random']",0
aff7d858-ef94-4aae-9e1b-f026a84d7cd3,Worst experience,1,experience,Negative,['experience'],0
05cb27cc-3509-4585-a65a-569602f55884,There you go! you lost your user! good job making most useless app ever!!,1,go lost user job making useless,Negative,"['go', 'lost', 'user', 'job', 'making', 'useless']",0
920eee99-2008-4f8f-9f1a-f5fa5b92a812,"Before it was good but now only they want is ""money""",1,money,Negative,['money'],0
88247445-cf97-4ef9-8b43-225188653b37,"Uninstalled after 3-4 years probably. Useless app now, requires money for everything. Literally even the basic options required money like??? If you're craving for money so much just make it a paid app. Literally fed up of all the constant advertisement. I get an advertisement for 30 minutes non stop listening but 5 minutes later there's an advertisement. Literally even the small and under developed music apps are better than Spotify right now. I'm speaking this in the point of view of all the users, it's very annoying.",1,uninstalled 34 year probably useless requires money everything literally basic option required money youre craving money make paid literally fed constant advertisement advertisement minute non stop minute later advertisement literally small developed apps right speaking point view user annoying,Negative,"['uninstalled', '34', 'year', 'probably', 'useless', 'requires', 'money', 'everything', 'literally', 'basic', 'option', 'required', 'money', 'youre', 'craving', 'money', 'make', 'paid', 'literally', 'fed', 'constant', 'advertisement', 'advertisement', 'minute', 'non', 'stop', 'minute', 'later', 'advertisement', 'literally', 'small', 'developed', 'apps', 'right', 'speaking', 'point', 'view', 'user', 'annoying']",0
25d6013f-bd5b-4389-b58d-72e9b9770b3b,New apdate terrible forces you to buy primmium when you can't afford it,1,new apdate terrible force buy primmium afford,Negative,"['new', 'apdate', 'terrible', 'force', 'buy', 'primmium', 'afford']",0
37d30f35-21ba-43a6-b02b-49bdf1ac1858,Worrest app Only for money World Waste app,1,worrest money world waste,Negative,"['worrest', 'money', 'world', 'waste']",0
8fa6764f-36af-4be9-bbd3-b7adf3381ae3,"Bro i'm not using this app anymore, i payed premium and it's not showing any musics i can't listen to them.",1,bro anymore payed premium showing,Negative,"['bro', 'anymore', 'payed', 'premium', 'showing']",0
de38cdf8-b211-4417-8b27-0e73a1311d8b,Spotify nhaa more like monify,1,nhaa monify,Negative,"['nhaa', 'monify']",0
1d35b8b2-85a8-4559-925d-b737e2f0cd30,Not download song ,3,download,Negative,['download'],0
e9db41ff-a578-4363-b856-c418e5da1fdc,"1.The app was working well before . But from 2 days ,it is demanding premium description and without it we can't play any song of our own. This is very bad . Don't force the users to enroll premium description. I hope that the problem will be solved soon.",2,1the working well 2 day demanding premium description without force user enroll premium description hope problem solved soon,Negative,"['1the', 'working', 'well', '2', 'day', 'demanding', 'premium', 'description', 'without', 'force', 'user', 'enroll', 'premium', 'description', 'hope', 'problem', 'solved', 'soon']",0
9fd5b2b3-575b-4a26-8c34-cafe13df3e4a,Listening to anti Trump commercials every two songs. Is there no other advertisements?,1,anti trump commercial every two advertisement,Negative,"['anti', 'trump', 'commercial', 'every', 'two', 'advertisement']",0
77de9af0-ee6a-4198-92c5-5335221c5ca9,Very bad music taste to mach add on premium also i think jio sawan is the batter option,1,taste mach add premium also think jio sawan batter option,Negative,"['taste', 'mach', 'add', 'premium', 'also', 'think', 'jio', 'sawan', 'batter', 'option']",0
b4a93d33-a6e6-408b-973c-e56d4db04d50,Too Much advertisement. They just spoil the mood. And there are 2 advertisement after each song. Are you crazy? Just awful experience with Spotify.,1,advertisement spoil mood 2 advertisement crazy awful experience,Negative,"['advertisement', 'spoil', 'mood', '2', 'advertisement', 'crazy', 'awful', 'experience']",0
8f2a053a-9587-4897-92c8-9933b33b59e7,Cuts down some basic features and starts charging for them. But its recommendations is still unmatched.,3,cut basic feature start charging recommendation still unmatched,Negative,"['cut', 'basic', 'feature', 'start', 'charging', 'recommendation', 'still', 'unmatched']",0
0d29794c-355b-4359-8f26-35c7956233f4,Waste app today premium over and it gives 4 or 5 advertisement in a row chii yikes,1,waste today premium give 4 advertisement row chii yikes,Negative,"['waste', 'today', 'premium', 'give', '4', 'advertisement', 'row', 'chii', 'yikes']",0
c5195e0a-1754-4e2d-b48f-bbd0f5024f1d,"Absolutely not using Spotify until the election is over. We should've have to listen to the same Kamala advertisement every 7 minutes every single day for weeks (not even an exaggeration, 10 minutes between the identical advertisement is the longest I've seen). Easy fix, delete Spotify and go back to Pandora.",1,absolutely election shouldve kamala advertisement every 7 minute every single day week exaggeration 10 minute identical advertisement longest seen easy fix delete go back pandora,Negative,"['absolutely', 'election', 'shouldve', 'kamala', 'advertisement', 'every', '7', 'minute', 'every', 'single', 'day', 'week', 'exaggeration', '10', 'minute', 'identical', 'advertisement', 'longest', 'seen', 'easy', 'fix', 'delete', 'go', 'back', 'pandora']",0
28121f52-a820-4a0f-b084-046e30a184f6,"I only use Spotify for my podcasts ever since Google Podcasts died an untimely death. Tried the Spotify Premium free trial. NONE of the advertisement are removed, neither that which Spotify pushes nor the advertisement included within the content. Quit less than a week into the free trial because there was absolutely no point to it. I'm not interested in what Spotify's app creators have to add in response to this. You can't peddle a paid service that promises to remove advertisement but doesn't. PERIOD.",1,podcasts since google podcasts died untimely death tried premium free trial none advertisement removed neither push advertisement included within content quit less week free trial absolutely point interested spotifys creator add response peddle paid service promise remove advertisement doesnt period,Negative,"['podcasts', 'since', 'google', 'podcasts', 'died', 'untimely', 'death', 'tried', 'premium', 'free', 'trial', 'none', 'advertisement', 'removed', 'neither', 'push', 'advertisement', 'included', 'within', 'content', 'quit', 'less', 'week', 'free', 'trial', 'absolutely', 'point', 'interested', 'spotifys', 'creator', 'add', 'response', 'peddle', 'paid', 'service', 'promise', 'remove', 'advertisement', 'doesnt', 'period']",0
57c6056e-6519-4f64-8e47-00ab742849f5,Exaggerating with the advertisement. Greedy company as always.,2,exaggerating advertisement greedy company,Negative,"['exaggerating', 'advertisement', 'greedy', 'company']",0
21bfa138-5ae2-48d1-a0ab-1961a19ebbdd,"You deserve .01 star,but there is no option. They want , customer to buy premium version for song choice ",1,deserve 01 starbut option customer buy premium version choice,Negative,"['deserve', '01', 'starbut', 'option', 'customer', 'buy', 'premium', 'version', 'choice']",0
0cfbfcf9-0a5e-4de2-adc2-7896fb09230a,1. I can not view my playlist and choose which songs I wanna start on. 2. The songs I listen to do not even match their name. 3. It keeps putting me on songs I do not wanna listen to. I ABOUSOLUTY HATE THIS APP,1,1 view playlist choose start 2 match name 3 keep putting abousoluty hate,Negative,"['1', 'view', 'playlist', 'choose', 'start', '2', 'match', 'name', '3', 'keep', 'putting', 'abousoluty', 'hate']",0
767bbd54-3245-46e3-bfd6-be143ee56004,"BEWARE OF ""FREE TRIAL"". I signed up thinking I was getting a free trial. Nope! I was charged $13.99, and neither spotify nor google will refund me. I even have a screenshot, specifically of the ""free trial,"" but nope, no one cares. So pissed they can just steal money like that!!!!",1,beware free trial signed thinking getting free trial nope charged 1399 neither google refund screenshot specifically free trial nope care pissed steal money,Negative,"['beware', 'free', 'trial', 'signed', 'thinking', 'getting', 'free', 'trial', 'nope', 'charged', '1399', 'neither', 'google', 'refund', 'screenshot', 'specifically', 'free', 'trial', 'nope', 'care', 'pissed', 'steal', 'money']",0
9501bddf-a14a-4da9-aa98-fa90dfa783aa,it is a waste music app i have never seen . asking premium for everything.really so bad,1,waste never seen asking premium everythingreally,Negative,"['waste', 'never', 'seen', 'asking', 'premium', 'everythingreally']",0
16fa22d1-c9db-41be-9440-55de2cce113f,It is not a good a app in everything it want subscription if you want to listen a song you need to get subscription if you want to a song on loop you need to get subscription it is all about subscription I hate this app now because of subscription and adss are out of control,1,everything subscription subscription loop subscription subscription hate subscription adss control,Negative,"['everything', 'subscription', 'subscription', 'loop', 'subscription', 'subscription', 'hate', 'subscription', 'adss', 'control']",0
42bc7bb7-324e-4ac7-88b8-b1d8d046d579,"The updates suck so much. Like, i cant even play my songs without spotify premium. Just money this advertisement that premium this feature JUST LET ME DOWNLOAD MY SONGS",1,update suck without premium money advertisement premium feature let download,Negative,"['update', 'suck', 'without', 'premium', 'money', 'advertisement', 'premium', 'feature', 'let', 'download']",0
150cd99d-98b3-4e52-8e28-849aa5a07f06,Just hate the premium,1,hate premium,Negative,"['hate', 'premium']",0
322a93c3-3ca4-497c-a506-09938a21d261,"Imo, I think soundcloud is better",2,imo think soundcloud,Negative,"['imo', 'think', 'soundcloud']",0
5a5476a6-5b55-4fe0-914a-d242eb7c3c78,Worst music app ever.. music se jayada toh advertisement atti hai ,1,se jayada toh advertisement atti,Negative,"['se', 'jayada', 'toh', 'advertisement', 'atti']",0
50f019f8-7735-4f8a-baa1-f7aa4db5dc7c,Worst app only asks for premium can't play 5 songs in a day according to you sound cloud and you tube are best,1,asks premium day according sound cloud tube,Negative,"['asks', 'premium', 'day', 'according', 'sound', 'cloud', 'tube']",0
4ec030b1-c7e3-4424-b7ff-2f53515cd1a2,Most shitest app for listing songs,1,shitest listing,Negative,"['shitest', 'listing']",0
607fe867-4790-4308-aae8-53fec0e41475,"This is suck because there's a lot of premium but sure it can play a lot of music but there trying to buy you a premium like (You've got 6skips per hour) I really hate it And when you pick a song this will appear (get premium to play any song,anytime and anywhere) I am really disappointed ",1,suck lot premium sure lot trying buy premium youve got 6skips per hour hate pick appear premium songanytime anywhere disappointed,Negative,"['suck', 'lot', 'premium', 'sure', 'lot', 'trying', 'buy', 'premium', 'youve', 'got', '6skips', 'per', 'hour', 'hate', 'pick', 'appear', 'premium', 'songanytime', 'anywhere', 'disappointed']",0
5fa6b509-58a8-40e3-beb8-877f3455103e,hate this app,1,hate,Negative,['hate'],0
f264c80a-958b-4421-b1e5-fec123c63b57,Remove tagline Enjoy 30 mins un interpted music as i have hot advertisement every 2 songs while not changing playlist kr not closing the app today,1,remove tagline min un interpted hot advertisement every 2 changing playlist kr closing today,Negative,"['remove', 'tagline', 'min', 'un', 'interpted', 'hot', 'advertisement', 'every', '2', 'changing', 'playlist', 'kr', 'closing', 'today']",0
f2412c1c-1a43-4b57-81a3-3c31cb6dd001,"Obvious utility, but man are the algorithms awful. For the last month I've been listening to mostly Rock and metal, followed by bluegrass, followed by the occasional coffee house song. So what does my discover weekly give? Almost entirely instrumental easy listening jazzy elevator. And this is always the case. I can you count the good recommendations I've gotten on one hand in my 2 years of Spotify.",3,obvious utility man algorithm awful last month mostly rock metal followed bluegrass followed occasional coffee house discover weekly give almost entirely instrumental easy jazzy elevator case count recommendation gotten hand 2 year,Negative,"['obvious', 'utility', 'man', 'algorithm', 'awful', 'last', 'month', 'mostly', 'rock', 'metal', 'followed', 'bluegrass', 'followed', 'occasional', 'coffee', 'house', 'discover', 'weekly', 'give', 'almost', 'entirely', 'instrumental', 'easy', 'jazzy', 'elevator', 'case', 'count', 'recommendation', 'gotten', 'hand', '2', 'year']",0
6deb5ea7-611e-446c-9321-2e980e504ebc,and is now even ignoring me! such a shame. EVEN DELETED MY REVIEW! guess spotify team is mad that i cancled my premium cus i cant even log back into my account on my chromebook.greed took over huh. guess i wont be supporting spotify any longer!,1,ignoring shame deleted review guess team mad cancled premium cu log back account chromebookgreed took huh guess wont supporting longer,Negative,"['ignoring', 'shame', 'deleted', 'review', 'guess', 'team', 'mad', 'cancled', 'premium', 'cu', 'log', 'back', 'account', 'chromebookgreed', 'took', 'huh', 'guess', 'wont', 'supporting', 'longer']",0
580bd89a-0d7e-4602-b8ae-0180cafb3908,This app need to buy premium for skip song,1,buy premium skip,Negative,"['buy', 'premium', 'skip']",0
ab5c983e-b601-457c-b56b-3fbca86824dd,Most of chutiyaa apk for songs... Developers think people are download this apk for leasning advertisement not for song...,1,chutiyaa apk developer think people download apk leasning advertisement,Negative,"['chutiyaa', 'apk', 'developer', 'think', 'people', 'download', 'apk', 'leasning', 'advertisement']",0
5293a057-7774-4bec-8a72-91e76819db86,"All thing becomes paid, now I am frustrated from this app, I will leave it soon",1,becomes paid frustrated leave soon,Negative,"['becomes', 'paid', 'frustrated', 'leave', 'soon']",0
627d0054-1981-447c-a960-6e449ca4d6bc,shouldn't have to stop working or take.my hands off the wheel to skip advertisement when I pay Spotify for premium service to not have advertisement,1,shouldnt stop working takemy hand wheel skip advertisement pay premium service advertisement,Negative,"['shouldnt', 'stop', 'working', 'takemy', 'hand', 'wheel', 'skip', 'advertisement', 'pay', 'premium', 'service', 'advertisement']",0
b717293a-3817-4ec7-969e-22350048ea15,Worst experience Spotify became begger these days it asks money for everything even playing advertisement it removed previous song button Shame on you Spotify ,1,experience became begger day asks money everything playing advertisement removed previous button shame,Negative,"['experience', 'became', 'begger', 'day', 'asks', 'money', 'everything', 'playing', 'advertisement', 'removed', 'previous', 'button', 'shame']",0
4e6df062-bae0-4c61-b46a-aa3e5615108c,Too much advertisement,1,advertisement,Negative,['advertisement'],0
f373801f-3019-4150-9a5c-df6520b57ac6,Can't play a single song it says you need premium. Y spotify was so gud what happend,1,single say premium gud happend,Negative,"['single', 'say', 'premium', 'gud', 'happend']",0
d5b6a3da-adb9-49e6-9e3f-728d1d1dc728,"Man, if there was a 0-star rating, I'd give it 0 star. But they don't have that option. Almost everything, no, absolutely everything needs premium. Without premium, you can't even see lyrics. Like, seriously? Mine says I reached the lyrics limit and to try next month. Seriously! we doesn't have right to see even the lyrics!",1,man 0star rating id give 0 star option almost everything absolutely everything premium without premium see lyric seriously mine say reached lyric limit try next month seriously doesnt right see lyric,Negative,"['man', '0star', 'rating', 'id', 'give', '0', 'star', 'option', 'almost', 'everything', 'absolutely', 'everything', 'premium', 'without', 'premium', 'see', 'lyric', 'seriously', 'mine', 'say', 'reached', 'lyric', 'limit', 'try', 'next', 'month', 'seriously', 'doesnt', 'right', 'see', 'lyric']",0
9e578ff8-9075-4c0f-84f6-2385f6eafa4a,Absolutely unusable if you don't pay for premium. The only good thing is you can listen with the screen locked.,1,absolutely unusable pay premium screen locked,Negative,"['absolutely', 'unusable', 'pay', 'premium', 'screen', 'locked']",0
fa60be1b-d881-4217-96c6-f00c2acdf6ff,I've finally had enough with the relentless adds after every song and the untrue 30 minutes of add free listening and I'm switching to YouTube music that is 10 times better than Spotify is because there not money hungry. Spotify is making everything so annoying to use that you have to buy premium just to enjoy the app meanwhile YouTube music gives you a free 2 week trail with having to put any information in,1,finally enough relentless add every untrue minute add free switching youtube 10 time money hungry making everything annoying buy premium meanwhile youtube give free 2 week trail put information,Negative,"['finally', 'enough', 'relentless', 'add', 'every', 'untrue', 'minute', 'add', 'free', 'switching', 'youtube', '10', 'time', 'money', 'hungry', 'making', 'everything', 'annoying', 'buy', 'premium', 'meanwhile', 'youtube', 'give', 'free', '2', 'week', 'trail', 'put', 'information']",0
11fc5e42-be06-4048-bbd4-56b52af9c42b,Don't download this app because they ask upgrade primium every single song,1,download ask upgrade primium every single,Negative,"['download', 'ask', 'upgrade', 'primium', 'every', 'single']",0
81904e3f-218e-4dab-9c21-7e251716da37,Disgusting app full of add nonsense I will prefer not to use to other users shut this app,1,disgusting full add nonsense prefer user shut,Negative,"['disgusting', 'full', 'add', 'nonsense', 'prefer', 'user', 'shut']",0
79320c59-2422-48ca-a50d-157c3984cfaa,Made lyrics a premium feature....,1,made lyric premium feature,Negative,"['made', 'lyric', 'premium', 'feature']",0
84fe80aa-0952-47e4-b480-aaa493be1fa4,Too much add and everything needs premimium it's not fair for a music app,1,add everything premimium fair,Negative,"['add', 'everything', 'premimium', 'fair']",0
00a737c0-f06f-41bf-8f07-e072ac4e5e16,You can't seek songs ,1,seek,Negative,['seek'],0
dc689028-38cd-4993-8519-510ea4041ab8,Amazing app for listening to music. User experience goes higher when premium features are set.,3,user experience go higher premium feature set,Negative,"['user', 'experience', 'go', 'higher', 'premium', 'feature', 'set']",0
0fd2ebbb-07d5-4993-ae31-80d0e89c9b54,R irrelevance R for the the,2,r irrelevance r,Negative,"['r', 'irrelevance', 'r']",0
9f8222bb-ee86-4051-afc7-30744c3577f8,This app becomes so greedy for money. no freedom to play music without premium so I am downlod my favorite song or music from chrome. And uninstall this l unwanted app. I am Hindustani i find many way in a minutes ,1,becomes greedy money freedom without premium downlod favorite chrome uninstall l unwanted hindustani find minute,Negative,"['becomes', 'greedy', 'money', 'freedom', 'without', 'premium', 'downlod', 'favorite', 'chrome', 'uninstall', 'l', 'unwanted', 'hindustani', 'find', 'minute']",0
1dec4674-4112-4aeb-a3e3-c2f29ae1e43e,Dont like the advertisement,1,advertisement,Negative,['advertisement'],0
2f7bcace-b35b-4914-81c3-303bb506fe80,Practically forces you to buy premium and has a very annoying bug that it will play 30 seconds of a song of you add a song to you liked song or any playlist plus it has way too many advertisement so you have to buy premium for advertisement free listening dont download until they get their act together,1,practically force buy premium annoying bug second add liked playlist plus advertisement buy premium advertisement free download act together,Negative,"['practically', 'force', 'buy', 'premium', 'annoying', 'bug', 'second', 'add', 'liked', 'playlist', 'plus', 'advertisement', 'buy', 'premium', 'advertisement', 'free', 'download', 'act', 'together']",0
086a4cea-7e81-433d-9318-0a6555ea3229,TOO MANY ADS!!!,1,ad,Negative,['ad'],0
affe674c-66c9-4697-bf06-4c1f2cf9a6da,App works great tons of songs and easy to navigate.....however they start messing up your bill and. No way you can get this resolved. I had to cancell my premium sub.support people dont listen to a word you tell them.,3,work ton easy navigatehowever start messing bill resolved cancell premium subsupport people word tell,Negative,"['work', 'ton', 'easy', 'navigatehowever', 'start', 'messing', 'bill', 'resolved', 'cancell', 'premium', 'subsupport', 'people', 'word', 'tell']",0
e74fca37-de0d-4e13-a776-a9197668059c,Cant even listen to what you want without premium,1,without premium,Negative,"['without', 'premium']",0
e0870958-5d1e-4aee-a254-87e0cc75d223,"Never installing again, worst user experience. Too much restrictions.",1,never installing user experience restriction,Negative,"['never', 'installing', 'user', 'experience', 'restriction']",0
656e3d7d-d7c4-43a6-a295-194ac3fdbcc9,Bohot ghatiy app hai ,1,bohot ghatiy,Negative,"['bohot', 'ghatiy']",0
32e43503-c3dd-4092-92b2-101444164569,"At first, this app was 5 star and my fav but after the latest update this app doesn't even deserve 1 star. Instead I will give it negative 5 star if there's an option to do so because now you can't do almost anything in it. U can't skip the song, you can't listen to specific part of song, you can't play the previous song, you can't turn off shuffle mode, you can't see the lyrics because you have to buy premium subscription to do so. Change is the law of the world but some changes need to be reversed ASAP.",1,first star fav latest update doesnt deserve 1 star instead give negative star option almost anything u skip specific part previous turn shuffle mode see lyric buy premium subscription change law world change reversed asap,Negative,"['first', 'star', 'fav', 'latest', 'update', 'doesnt', 'deserve', '1', 'star', 'instead', 'give', 'negative', 'star', 'option', 'almost', 'anything', 'u', 'skip', 'specific', 'part', 'previous', 'turn', 'shuffle', 'mode', 'see', 'lyric', 'buy', 'premium', 'subscription', 'change', 'law', 'world', 'change', 'reversed', 'asap']",0
26b9ac47-2c0f-4d9e-a79b-59cf084f279f,Too expensive,3,expensive,Negative,['expensive'],0
1c6be936-7ef3-491c-98fb-6cb079125865,"The app is great, I've been using it since around the start of quarantine. But I feel as if the makers are becoming more desperate for users to buy premium, I find it ridiculous that the lyrics is now limited in the free mode, that added to the 3-5 advertisement apthat come on every two songs or so. The content is great, I love how it recommends good stuff based in my listening and how it records everything, but honestly it's slowly becoming unusable without premium",3,since around start quarantine feel maker becoming desperate user buy premium find ridiculous lyric limited free mode added 35 advertisement apthat come every two content recommends stuff based record everything honestly slowly becoming unusable without premium,Negative,"['since', 'around', 'start', 'quarantine', 'feel', 'maker', 'becoming', 'desperate', 'user', 'buy', 'premium', 'find', 'ridiculous', 'lyric', 'limited', 'free', 'mode', 'added', '35', 'advertisement', 'apthat', 'come', 'every', 'two', 'content', 'recommends', 'stuff', 'based', 'record', 'everything', 'honestly', 'slowly', 'becoming', 'unusable', 'without', 'premium']",0
090567b6-e88f-4a19-a761-920c27761a11,"""Get premium to play any song, any time"" yall really asking me to delete this YOU CAN USE IT FOR FREE app",3,premium time yall asking delete free,Negative,"['premium', 'time', 'yall', 'asking', 'delete', 'free']",0
e814d280-8eae-4b1f-8d1b-ceecd6b6816d,"I've had several experiences with the app not working properly. The worst thing I've noticed lately is that if you don't have advertisement free, it will say the next 30 minutes are advertisement free but won't be. Also, the thing that is making me consider uninstalling the app is hearing the same advertisement 3 times in a row immediately after giving the advertisement a thumbs down for hearing it too often.",1,several experience working properly noticed lately advertisement free say next minute advertisement free wont also making consider uninstalling hearing advertisement 3 time row immediately giving advertisement thumb hearing often,Negative,"['several', 'experience', 'working', 'properly', 'noticed', 'lately', 'advertisement', 'free', 'say', 'next', 'minute', 'advertisement', 'free', 'wont', 'also', 'making', 'consider', 'uninstalling', 'hearing', 'advertisement', '3', 'time', 'row', 'immediately', 'giving', 'advertisement', 'thumb', 'hearing', 'often']",0
512c8c4b-e10c-4bc0-84c5-97173db509d2,Sabse ghatiya application Hai yah,1,sabse ghatiya application yah,Negative,"['sabse', 'ghatiya', 'application', 'yah']",0
3be84798-d07f-4b5f-b7c7-9842c8875724,Status a report,2,status report,Negative,"['status', 'report']",0
33aae13a-b8a1-45d8-a178-3a68edc03ff4,This is bedest app I have ever seen,1,bedest seen,Negative,"['bedest', 'seen']",0
e5ae49fd-e03f-4f37-906e-98f82fa15a40,Bad for advertising 30 mins blank non sense... song kekalanu vantha 30 mins black screen eruku ithu YouTube ah paravaila,1,advertising min blank non sense kekalanu vantha min black screen eruku ithu youtube ah paravaila,Negative,"['advertising', 'min', 'blank', 'non', 'sense', 'kekalanu', 'vantha', 'min', 'black', 'screen', 'eruku', 'ithu', 'youtube', 'ah', 'paravaila']",0
e4d94727-d776-4c27-9421-c806b4aa72cd,"Making a playlist without premium is one of the HARDEST things to have ever grazed this planet. I have a playlist on YouTube I wish to move over to spotify cause Spotify can play off-screen. I recall a feature which if you click on a song, it gives you a quick taste or listen to it. Well they removed to or something. And now whenever I need to check if a song is the right one I have to sit through two advertisement to confirm that this is the song.",3,making playlist without premium hardest grazed planet playlist youtube wish move cause offscreen recall feature click give quick taste well removed something whenever check right sit two advertisement confirm,Negative,"['making', 'playlist', 'without', 'premium', 'hardest', 'grazed', 'planet', 'playlist', 'youtube', 'wish', 'move', 'cause', 'offscreen', 'recall', 'feature', 'click', 'give', 'quick', 'taste', 'well', 'removed', 'something', 'whenever', 'check', 'right', 'sit', 'two', 'advertisement', 'confirm']",0
a8b688c5-1bf2-4e50-a329-036a038c4ce9,"Wish there has a ZERO star rating option The worst music player, they block almost all common features like PLAY IN ORDER fro free users THEY SAY ENJOY THE NEXT 30 MINUTES OF UNINTERRUPTED MUSIC but after every 2 songs they an add And now they added daily limit ",1,wish zero star rating option player block almost common feature order fro free user say next minute uninterrupted every 2 add added daily limit,Negative,"['wish', 'zero', 'star', 'rating', 'option', 'player', 'block', 'almost', 'common', 'feature', 'order', 'fro', 'free', 'user', 'say', 'next', 'minute', 'uninterrupted', 'every', '2', 'add', 'added', 'daily', 'limit']",0
41b247d7-9a30-4a35-a0bf-06cbe8319c6a,I don't like this app bc i can't even play my favorite songs they made this app for only money making,1,bc favorite made money making,Negative,"['bc', 'favorite', 'made', 'money', 'making']",0
206eeb59-befe-4874-b967-9797e1e7b419,Stop forcing us to buy premium ffs,1,stop forcing u buy premium ffs,Negative,"['stop', 'forcing', 'u', 'buy', 'premium', 'ffs']",0
07cab9f3-90ab-4baa-b494-c33b890591da,"A lot of features locked behind pay wall, cant even play a whole playlist let alone even skip just 1 song",1,lot feature locked behind pay wall whole playlist let alone skip 1,Negative,"['lot', 'feature', 'locked', 'behind', 'pay', 'wall', 'whole', 'playlist', 'let', 'alone', 'skip', '1']",0
ea8ff3cd-bdfc-4780-875c-d09eea31f210,A good app but Spotify constantly rolls out updates to lessen the user experience for people who don't want to pay for premium. Right now you can't even play a specific song that you want to listen to without having to listen to other songs first. There is also a cap on skipping songs so you might not get to listen to that song for up to an hour. There used to be a limit on song lyrics that they thankfully pulled back. A solid app but I wish they would just let me listen to the songs I want to.,3,constantly roll update lessen user experience people pay premium right specific without first also cap skipping might hour used limit lyric thankfully pulled back solid wish would let,Negative,"['constantly', 'roll', 'update', 'lessen', 'user', 'experience', 'people', 'pay', 'premium', 'right', 'specific', 'without', 'first', 'also', 'cap', 'skipping', 'might', 'hour', 'used', 'limit', 'lyric', 'thankfully', 'pulled', 'back', 'solid', 'wish', 'would', 'let']",0
d65913a8-a91c-4622-9c0c-1bc68eef7a96,Too many restrictions if you don't have premium,3,restriction premium,Negative,"['restriction', 'premium']",0
5148ef0a-2140-437d-8456-4adb7150a042,Too much advertisement,3,advertisement,Negative,['advertisement'],0
c1da5618-b99a-46fc-916a-1cc9d2738793,"It has it that you cannot look at the songs in a playlist or album if you haven't made them, as well as no longer giving previews to the songs. Wikl claim to give me 30 mins advertisement free, play one song, then give me 3 advertisement in a row. Horrendous. I don't appreciate this. I understand it wants you to buy premium, but I refuse to spend money on an app that so clearly doesn't care about its user-base, paying or non-paying. I highly deter anyone from downloading.",1,look playlist album havent made well longer giving preview wikl claim give min advertisement free give 3 advertisement row horrendous appreciate understand buy premium refuse spend money clearly doesnt care userbase paying nonpaying highly deter anyone downloading,Negative,"['look', 'playlist', 'album', 'havent', 'made', 'well', 'longer', 'giving', 'preview', 'wikl', 'claim', 'give', 'min', 'advertisement', 'free', 'give', '3', 'advertisement', 'row', 'horrendous', 'appreciate', 'understand', 'buy', 'premium', 'refuse', 'spend', 'money', 'clearly', 'doesnt', 'care', 'userbase', 'paying', 'nonpaying', 'highly', 'deter', 'anyone', 'downloading']",0
b9cccef5-66ad-43c3-9c97-cda5b4b45589,Very bad..... only rich people can enjoy this app ,1,rich people,Negative,"['rich', 'people']",0
391ce75e-d081-420d-9395-52c63ecd8126,"I tot i have seen it all until y'all cut me off abruptly from the app due to my subscription been spent off without any notifications or anything. Now, i will have to go redownload all my songs again into my playlist due to y'all negligence. Y'all really need to do better. Notify people before their subscription ends so, they could re subscribe to whatever package they have going on and not just by cutting them off stupidly",1,tot seen yall cut abruptly due subscription spent without notification anything go redownload playlist due yall negligence yall notify people subscription end could subscribe whatever package going cutting stupidly,Negative,"['tot', 'seen', 'yall', 'cut', 'abruptly', 'due', 'subscription', 'spent', 'without', 'notification', 'anything', 'go', 'redownload', 'playlist', 'due', 'yall', 'negligence', 'yall', 'notify', 'people', 'subscription', 'end', 'could', 'subscribe', 'whatever', 'package', 'going', 'cutting', 'stupidly']",0
208d17c1-b907-4841-b3e0-9eccf808677b,It's to expensive ,1,expensive,Negative,['expensive'],0
1bd5116f-447d-4bd3-8d7e-21a28a7bb14e,I need a real good reason why you tell me I have 30 minutes of uninterrupted listening then after a 2 minute song you give me 2 ADS??,1,real reason tell minute uninterrupted 2 minute give 2 ad,Negative,"['real', 'reason', 'tell', 'minute', 'uninterrupted', '2', 'minute', 'give', '2', 'ad']",0
